0.1 0.6 0.535416666666667 0.472569444444444 0.41400462962963 
0.2 0.675462962962963 0.67337962962963 0.726388888888889 0.64537037037037 
0.3 0.666666666666667 0.778703703703704 0.783796296296296 0.63912037037037 
0.4 0.842824074074074 0.780092592592593 0.806944444444444 0.765509259259259 
0.5 0.763888888888889 0.842592592592592 0.859375 0.922453703703704 
0.6 0.904166666666666 0.887962962962963 0.975462962962963 0.896759259259259 
0.7 0.903703703703703 0.878703703703703 0.938888888888889 1.07546296296296 
0.8 0.980092592592593 0.977314814814815 1.17407407407407 1.05115740740741 
0.9 1.17685185185185 1.0662037037037 1.14791666666667 1.00185185185185 
1.0 1.02083333333333 1.3275462962963 1.25578703703704 1.26736111111111 
