0.0 3.0 3.0 3.0 3.0 
0.1 2.37078993055556 2.49483506944444 2.54444444444444 2.53446180555556 
0.2 1.91458333333333 2.0484375 2.10104166666667 2.03602430555556 
0.3 1.55481770833333 1.592578125 1.58841145833333 1.46901041666667 
0.4 0.734375 0.815451388888889 0.959548611111111 1.2234375 
0.5 0.687282986111111 0.467881944444444 0.378689236111111 0.646050347222222 
0.6 -0.0859374999999994 0.0914062500000003 0.10546875 0.179947916666667 
0.7 -0.201649305555556 -0.845442708333334 -0.427994791666667 -0.406119791666667 
0.8 -1.05138888888889 -0.706597222222222 -1.09930555555556 -0.470486111111111 
0.9 -2.041796875 -1.78671875 -1.680859375 -0.884765625 
