0.1 2.44361979166667 2.82864583333333 2.57747395833333 2.99859375 2.67111979166667
0.12 2.3805 2.7926875 2.52271875 2.9955 2.601375
0.14 2.09652604166667 2.72875 2.43978125 2.98669270833333 2.52276041666667
0.16 2.15925 2.67858333333333 2.311375 2.996 2.45470833333333
0.18 2.02809375 2.62828125 2.222109375 2.995125 2.404265625
0.2 1.8678125 2.6521875 2.22072916666667 2.99036458333333 2.35484375
0.22 1.654734375 2.538515625 2.12303645833333 2.98361458333333 2.27921354166667
0.24 1.641625 2.5956875 2.1415 2.985 2.2163125
0.26 1.37039583333333 2.44113541666667 1.948625 2.98503645833333 2.1151875
0.28 1.47990625 2.38502083333333 1.74058333333333 2.98264583333333 2.07607291666667
0.3 1.237265625 2.46296875 1.8040625 2.983125 2.00578125
0.32 1.15041666666667 2.38816666666667 1.76766666666667 2.99125 1.88433333333333
0.34 0.961416666666667 2.39747395833333 1.59395833333333 2.95395833333333 1.858078125
0.36 0.7981875 2.2689375 1.6185 2.984625 1.854
0.38 0.810546874999999 2.17825 1.49434895833333 2.96754166666667 1.81032291666667
0.4 0.612187499999999 2.2478125 1.30895833333333 2.98625 1.7334375
0.42 0.27153125 2.314875 1.24846875 2.96653125 1.628765625
0.44 0.538864583333333 2.10510416666667 1.25363541666667 2.97754166666667 1.57595833333333
0.46 0.385307291666666 2.06766145833333 1.3828125 2.9381875 1.44342708333333
0.48 0.639249999999999 2.0515 0.876374999999999 2.9575 1.452
0.5 0.415104166666666 1.98098958333333 0.940625 2.95442708333333 1.34674479166667
0.52 -0.099958333333334 2.02120833333333 1.01885416666667 2.9471875 1.27072916666667
0.54 -0.231421875000001 1.98440625 0.835921874999999 2.95078125 1.284796875
0.56 -0.143291666666667 1.980625 0.830291666666666 2.93233333333333 1.16702083333333
0.58 -0.366114583333334 1.93530729166667 0.723953124999999 2.90907291666667 1.05775520833333
0.6 -0.268437500000001 1.8365625 0.604843749999999 2.955625 1.11390625
0.62 -0.384812500000001 1.99314583333333 0.473661458333333 2.95479166666667 0.971760416666666
0.64 -0.752666666666668 1.6835 0.396666666666665 2.943 0.881333333333332
0.66 -0.834875000000001 1.642875 0.436484374999999 2.9835 0.848296874999999
0.68 -0.517583333333335 1.79565625 0.358802083333333 2.95059375 0.816208333333333
0.7 -0.875338541666668 1.73908854166667 0.274192708333332 2.95151041666667 0.709869791666666
0.72 -0.790875000000002 1.6185 0.207562499999999 2.934375 0.624937499999999
0.74 -1.21202604166667 1.59746875 0.0631249999999982 2.979765625 0.508473958333332
0.76 -1.24907291666667 1.52928125 -0.0653333333333348 2.92954166666667 0.460333333333332
0.78 -1.217078125 1.51353125 -0.242687500000001 2.9114375 0.441234375
0.8 -1.30333333333334 1.51 -0.348750000000002 2.97520833333333 0.391874999999998
0.82 -2.11069270833334 1.28782291666667 -0.407911458333335 2.95259375 0.266026041666665
0.84 -2.12859375 1.6328125 -0.535000000000002 2.9685 0.181843749999999
0.86 -2.02920833333334 1.56621875 -0.811098958333335 2.96551041666667 0.226947916666665
0.88 -1.75222916666667 1.1141875 -0.398083333333335 2.9250625 0.0966874999999989
0.9 -2.169609375 1.260234375 -0.654609375000002 2.91 0.221249999999998
0.92 -1.827125 1.25439583333333 -0.478989583333335 2.9496875 0.00496874999999865
0.940000000000001 -2.114921875 1.40836458333333 -0.440546875000001 2.94149479166667 -0.114484375000001
0.960000000000001 -2.06775 1.275 -0.904500000000002 2.988 -0.293250000000002
0.980000000000001 -2.53546875 1.20027083333333 -1.41586979166667 2.98213541666667 -0.118645833333335
1.0 0 0 0 0 0
1.02 0 0 0 0 0
1.04 0 0 0 0 0
1.06 0 0 0 0 0
1.08 0 0 0 0 0
