0.1 3.79262152777778 4.07022569444444 4.42756076388889 4.73732638888889 4.83901909722222 5.07777777777778 5.16037326388889 5.23042534722222 
0.2 1.58524305555556 2.14045138888889 2.85512152777778 3.47465277777778 3.67803819444444 4.15555555555556 4.32074652777778 4.46085069444444 
0.3 -0.622135416666667 0.210677083333333 1.28268229166667 2.21197916666667 2.51705729166667 3.23333333333333 3.48111979166667 3.69127604166667 
0.4 -2.82951388888889 -1.71909722222222 -0.289756944444444 0.949305555555556 1.35607638888889 2.31111111111111 2.64149305555556 2.92170138888889 
0.5 -5.03689236111111 -3.64887152777778 -1.86219618055556 -0.313368055555555 0.195095486111111 1.38888888888889 1.80186631944444 2.15212673611111 
0.6 -7.24427083333333 -5.57864583333333 -3.43463541666667 -1.57604166666667 -0.965885416666666 0.466666666666667 0.962239583333333 1.38255208333333 
0.7 -9.45164930555556 -7.50842013888889 -5.00707465277778 -2.83871527777778 -2.12686631944444 -0.455555555555556 0.122612847222222 0.612977430555556 
0.8 -11.6590277777778 -9.43819444444444 -6.57951388888889 -4.10138888888889 -3.28784722222222 -1.37777777777778 -0.717013888888888 -0.156597222222222 
0.9 -13.86640625 -11.36796875 -8.151953125 -5.3640625 -4.448828125 -2.3 -1.556640625 -0.926171875 
1.0 -16.0737847222222 -13.2977430555556 -9.72439236111111 -6.62673611111111 -5.60980902777778 -3.22222222222222 -2.39626736111111 -1.69574652777778 
