0.1 0.215277777777778 0.230208333333333 0.197569444444444 0.19140625 
0.2 0.223784722222222 0.25234375 0.260763888888889 0.225 
0.3 0.286458333333333 0.274479166666667 0.273611111111111 0.246961805555555 
0.4 0.302604166666667 0.291493055555556 0.318663194444444 0.299652777777778 
0.5 0.290798611111111 0.334201388888889 0.322916666666667 0.332465277777778 
0.6 0.321875 0.347048611111111 0.370486111111111 0.34921875 
0.7 0.428298611111111 0.410677083333333 0.353732638888889 0.441232638888889 
0.8 0.346354166666667 0.406423611111111 0.381076388888889 0.412586805555556 
0.9 0.428125 0.406510416666667 0.454557291666667 0.465625 
1.0 0.397135416666667 0.471354166666667 0.473524305555556 0.517795138888889 
